69.02031	-159.49858	399.02972	2015-06-01
69.04578	-159.51892	399.64938	2015-06-01
69.02655	-159.41954	402.3352	2015-06-01
69.01211	-159.35413	398.98022	2015-06-01
69.03576	-159.4133	401.61328	2015-06-01
69.02835	-159.38069	401.05292	2015-06-01
69.07779	-159.57242	400.6526	2015-06-01
69.08729	-159.5657	399.952	2015-06-01
69.080574	-159.53226	400.81125	2015-06-01
69.052635	-159.40121	399.92596	2015-06-01
69.068306	-159.42773	401.14728	2015-06-01
69.127716	-159.61244	398.80316	2015-06-01
69.12146	-159.5794	398.14816	2015-06-01
69.14941	-159.67264	397.64566	2015-06-01
69.14691	-159.59969	399.69165	2015-06-01
69.167274	-159.65912	401.3364	2015-06-01
69.218185	-159.81348	395.84842	2015-06-01
69.22087	-159.77275	398.0826	2015-06-01
69.229805	-159.76625	398.82452	2015-06-01
69.20965	-159.66718	399.66867	2015-06-01
69.24527	-159.7932	399.70523	2015-06-01
69.238686	-159.75981	400.2898	2015-06-01
69.2745	-159.88771	400.75204	2015-06-01
69.297356	-159.94897	400.78244	2015-06-01
69.26974	-159.81372	401.45773	2015-06-01
69.26284	-159.78056	399.63528	2015-06-01
69.319664	-160.01025	400.9717	2015-06-01
69.31414	-159.97635	398.22092	2015-06-01
69.28599	-159.84084	400.9134	2015-06-01
69.32224	-159.96927	395.86945	2015-06-01
69.302795	-159.82857	399.91623	2015-06-01
69.359215	-160.05788	398.9711	2015-06-01
69.334145	-159.88287	400.08948	2015-06-01
69.39653	-160.147	400.71817	2015-06-01
69.38393	-160.07855	399.9703	2015-06-01
69.41541	-160.13387	399.81912	2015-06-01
69.430695	-160.16132	400.17648	2015-06-01
69.43517	-160.07996	402.87964	2015-06-01
69.42807	-160.04652	402.87094	2015-06-01
69.45146	-160.10735	401.72443	2015-06-01
69.5062	-160.3401	399.92886	2015-06-01
69.4813	-160.20255	400.57544	2015-06-01
69.46711	-160.13464	401.14386	2015-06-01
69.47569	-160.1284	399.30353	2015-06-01
69.54071	-160.35388	400.96262	2015-06-01
69.52956	-160.24461	401.07416	2015-06-01
69.60312	-160.46521	398.91074	2015-06-01
69.59681	-160.43044	400.44284	2015-06-01
69.62786	-160.48624	402.19714	2015-06-01
69.6007	-160.34937	399.1609	2015-06-01
69.61598	-160.37708	402.29065	2015-06-01
69.67465	-160.57047	401.55606	2015-06-01
69.756546	-160.62999	402.75348	2015-06-01
69.81197	-160.86778	405.094	2015-06-01
69.80578	-160.83241	402.19223	2015-06-01
69.85092	-160.79993	400.4048	2015-06-01
70.02182	-161.15628	402.4219	2015-06-01
70.16788	-161.45416	378.1874	2015-06-01
70.24738	-161.55798	399.6046	2015-06-01
70.31611	-161.7129	402.56915	2015-06-01
70.36242	-161.92651	405.53476	2015-06-01
70.338066	-161.7794	400.8625	2015-06-01
70.34706	-161.77289	405.26965	2015-06-01
70.34025	-161.73666	394.01736	2015-06-01
70.38752	-161.9499	407.5644	2015-06-01
70.34868	-161.73042	406.13556	2015-06-01
70.01784	-158.25174	404.89288	2015-06-07
69.97461	-158.27765	394.4159	2015-06-07
69.93137	-158.30322	399.1683	2015-06-07
69.00052	-155.10829	403.19882	2015-06-08
70.70725	-157.5152	401.98685	2015-06-08
70.708786	-157.48268	404.1997	2015-06-08
70.72972	-157.4455	401.68973	2015-06-08
70.746574	-157.50534	401.31747	2015-06-08
70.74791	-157.47295	402.98093	2015-06-08
70.74901	-157.44058	404.6698	2015-06-08
70.74994	-157.40823	406.474	2015-06-08
70.76718	-157.46815	400.18793	2015-06-08
70.76811	-157.43578	402.27066	2015-06-08
70.77989	-157.62563	400.97913	2015-06-08
70.781456	-157.59299	400.8124	2015-06-08
70.85824	-157.60693	400.7952	2015-06-08
70.872475	-157.73253	398.1339	2015-06-08
70.87395	-157.70004	401.59473	2015-06-08
70.875336	-157.66748	401.42972	2015-06-08
70.87648	-157.63493	401.04874	2015-06-08
70.87746	-157.6024	401.2011	2015-06-08
70.8957	-157.63045	401.5172	2015-06-08
69.31011	-160.26532	401.11862	2015-06-13
69.61006	-157.58533	401.29684	2015-06-15
69.61154	-157.5546	403.28766	2015-06-15
69.6129	-157.52373	397.31293	2015-06-15
69.63266	-157.51779	404.8532	2015-06-15
69.63382	-157.48712	404.97006	2015-06-15
69.634895	-157.45636	403.1377	2015-06-15
69.652306	-157.5121	399.18628	2015-06-15
69.65338	-157.48132	401.122	2015-06-15
69.65421	-157.45059	400.8579	2015-06-15
69.672676	-157.47551	398.8308	2015-06-15
69.673355	-157.44476	402.18356	2015-06-15
69.68384	-157.68567	403.82687	2015-06-15
69.779976	-157.71864	402.81052	2015-06-15
69.78118	-157.68776	399.16315	2015-06-15
69.79836	-157.74397	395.30484	2015-06-15
69.81245	-157.86269	399.91257	2015-06-15
69.81674	-157.76933	399.3619	2015-06-15
69.83078	-157.88821	400.53824	2015-06-15
69.83231	-157.8572	400.49008	2015-06-15
69.83506	-157.79482	397.4385	2015-06-15
69.83628	-157.76387	401.32834	2015-06-15
69.85199	-157.85164	399.29465	2015-06-15
69.85455	-157.78943	400.52554	2015-06-15
69.855675	-157.75838	400.46472	2015-06-15
69.10357	-158.00659	406.0171	2015-06-16
69.11002	-158.03146	399.7522	2015-06-16
69.00112	-153.69798	397.6645	2015-06-17
69.002426	-153.66808	398.23447	2015-06-17
69.003624	-153.63808	397.7309	2015-06-17
69.00472	-153.60797	397.87067	2015-06-17
69.005714	-153.57814	397.31558	2015-06-17
69.00661	-153.54825	396.67337	2015-06-17
69.00726	-153.5184	396.9487	2015-06-17
69.007744	-153.48863	396.4533	2015-06-17
