-47.977654,-156.35829
-47.959866,-156.36307
-47.7137,-156.6169
-47.696056,-156.62111
-47.366,-156.7368
-47.348236,-156.74118
-47.330425,-156.74559
-47.322323,-156.7162
-47.312557,-156.75002
-47.28696,-156.66264
-47.268913,-156.72961
-47.24146,-156.76787
-47.24282,-156.70511
-47.223778,-156.7724
-47.21581,-156.7433
-47.198112,-156.74794
-47.188396,-156.78162
-47.170727,-156.7862
-47.172073,-156.72362
-47.16278,-156.7571
-47.15308,-156.79073
-47.154415,-156.7282
-47.14513,-156.76164
-47.135433,-156.79526
-47.13681,-156.73274
-47.127544,-156.76616
-47.136353,-156.67105
-47.127987,-156.70403
-47.11007,-156.77061
-47.1004,-156.80418
-47.118866,-156.67557
-47.110504,-156.70853
-47.101852,-156.7417
-47.092598,-156.77509
-47.08293,-156.80862
-47.117226,-156.61426
-47.10944,-156.64706
-47.092987,-156.71301
-47.084328,-156.74617
-47.075066,-156.77953
-47.06539,-156.81305
-47.099575,-156.61877
-47.091785,-156.65157
-47.047764,-156.81743
-47.081917,-156.62329
-47.07413,-156.65605
-47.04905,-156.75504
-47.039795,-156.78835
-47.071625,-156.59538
-47.064255,-156.62779
-47.05648,-156.66055
-47.04842,-156.69351
-47.040077,-156.7264
-47.03144,-156.75949
-47.022205,-156.79279
-47.012558,-156.82626
-47.046715,-156.63242
-47.038948,-156.66515
-47.022556,-156.73096
-47.004696,-156.79732
-46.995052,-156.83076
-47.02918,-156.63704
-47.021416,-156.66975
-47.005035,-156.73552
-46.977547,-156.83527
-47.011642,-156.64166
-47.00387,-156.67436
-46.99578,-156.70729
-46.97875,-156.77316
-46.969486,-156.80641
-46.959816,-156.83983
-47.001003,-156.61407
-46.99362,-156.64642
-46.98583,-156.67911
-46.96938,-156.74483
-46.960724,-156.77785
-46.951466,-156.81108
-46.9418,-156.84448
-46.982952,-156.61885
-46.975574,-156.6512
-46.967785,-156.68385
-46.951347,-156.74953
-46.94269,-156.78255
-46.93344,-156.81575
-46.9649,-156.62364
-46.95753,-156.65596
-46.949753,-156.68861
-46.941704,-156.72148
-46.93337,-156.75424
-46.924747,-156.78725
-46.91552,-156.82043
-46.905888,-156.8538
-46.939766,-156.66078
-46.932007,-156.6934
-46.92396,-156.72626
-46.91563,-156.75902
-46.90701,-156.79199
-46.897793,-156.82516
-46.88816,-156.8585
-46.92935,-156.63332
-46.922012,-156.6656
-46.914257,-156.69821
-46.906216,-156.73105
-46.897892,-156.76378
-46.889275,-156.79674
-46.88006,-156.8299
-46.870438,-156.8632
-46.911594,-156.63815
-46.90426,-156.67043
-46.896503,-156.70302
-46.888462,-156.73582
-46.880135,-156.76854
-46.871517,-156.80148
-46.862297,-156.83463
-46.852673,-156.86794
-46.893764,-156.64302
-46.870632,-156.74065
-46.86231,-156.77335
-46.853695,-156.80626
-46.844482,-156.83939
-46.83486,-156.87267
-46.87592,-156.64789
-46.868584,-156.68011
-46.860836,-156.71268
-46.835873,-156.81104
-46.826668,-156.84413
-46.81705,-156.8774
-46.858078,-156.65276
-46.850746,-156.68497
-46.843002,-156.71751
-46.834984,-156.75029
-46.82668,-156.78296
-46.818085,-156.81586
-46.80889,-156.84895
-46.79929,-156.8822
-46.833015,-156.68997
-46.825283,-156.7225
-46.817265,-156.75526
-46.800373,-156.82079
-46.791187,-156.85387
-46.78159,-156.8871
-46.80756,-156.72751
-46.799545,-156.76024
-46.79125,-156.79286
-46.77348,-156.85878
-46.76389,-156.892
-46.78984,-156.73248
-46.78184,-156.76518
-46.77356,-156.79778
-46.764988,-156.8306
-46.755817,-156.86362
-46.787247,-156.67267
-46.764244,-156.76994
-46.75597,-156.80252
-46.747402,-156.83531
-46.73824,-156.86832
-46.728664,-156.90147
-46.762344,-156.7096
-46.75464,-156.74203
-46.74665,-156.77469
-46.738377,-156.80725
-46.729813,-156.84004
-46.720654,-156.87302
-46.74474,-156.71439
-46.73703,-156.74681
-46.729023,-156.77945
-46.71216,-156.84474
-46.70298,-156.8777
-46.6934,-156.91083
-46.7342,-156.68709
-46.719177,-156.75157
-46.711174,-156.78418
-46.70289,-156.81671
-46.694317,-156.84944
-46.685146,-156.88239
-46.67557,-156.91548
-46.716335,-156.6919
-46.709034,-156.72394
-46.70132,-156.75633
-46.693325,-156.78893
-46.685043,-156.82143
-46.676476,-156.85414
-46.667313,-156.88707
-46.69847,-156.69669
-46.691174,-156.72871
-46.683475,-156.76108
-46.658714,-156.85876
-46.64958,-156.89163
-46.640034,-156.92467
-46.67359,-156.73322
-46.66591,-156.76553
-46.657944,-156.79807
-46.649696,-156.8305
-46.641163,-156.86316
-46.663284,-156.70572
-46.648342,-156.76999
-46.632137,-156.83493
-46.60495,-156.9334
-46.638443,-156.74217
-46.63077,-156.77444
-46.622818,-156.80693
-46.59694,-156.90472
-46.587414,-156.9377
-46.628147,-156.71461
-46.62089,-156.74654
-46.613224,-156.7788
-46.57941,-156.90898
-46.610588,-156.71898
-46.603336,-156.75089
-46.57099,-156.88048
-46.561882,-156.91324
-46.55237,-156.94617
-46.59303,-156.72336
-46.55342,-156.88478
-46.544308,-156.91754
-46.53479,-156.95045
-46.560444,-156.79192
-46.5525,-156.82433
-46.52665,-156.9219
-46.542767,-156.79636
-46.532745,-156.76865
-46.525078,-156.80081
-46.51711,-156.8332
-46.521954,-156.74144
-46.514683,-156.77327
-46.503872,-156.7461
-44.3748,-157.48943
-44.321476,-157.50255
-44.30367,-157.50696
-44.250248,-157.52028
-44.232334,-157.52464
-44.214443,-157.52898
-43.497513,-157.67433
-43.470272,-157.65329
-43.462017,-157.68285
-43.45248,-157.65764
-43.444233,-157.6872
-43.43469,-157.662
-43.41693,-157.66635
-43.408703,-157.69586
-43.399265,-157.67068
-43.39104,-157.70018
