-46.603466,-167.53198
-46.585606,-167.53658
-46.56064,-167.57307
-46.324074,-167.66528
-46.11255,-167.83925
-46.031,-167.77066
-46.022854,-167.80249
-46.013416,-167.77531
-46.005276,-167.80713
-45.99685,-167.83914
-45.995834,-167.77997
-45.987698,-167.81175
-45.979275,-167.84375
-45.96814,-167.75743
-45.960266,-167.78928
-45.957836,-167.73048
-45.950245,-167.76212
-45.925793,-167.8576
-45.90794,-167.86218
-45.929276,-167.70851
-45.90667,-167.80313
-45.890114,-167.86671
-45.90426,-167.74438
-45.896687,-167.77594
-45.888832,-167.8077
-45.872288,-167.87125
-45.893578,-167.71777
-45.870983,-167.81232
-45.862854,-167.84398
-45.85444,-167.87585
-45.875683,-167.72255
-45.836567,-167.88054
-45.8271,-167.8534
-45.83989,-167.7321
-45.832726,-167.76328
-45.82516,-167.79475
-45.817314,-167.82645
-45.814762,-167.76787
-45.8072,-167.79935
-45.79936,-167.83102
-45.79124,-167.8626
-45.78284,-167.89438
-45.76447,-167.95848
-45.803955,-167.74135
-45.7968,-167.77248
-45.78924,-167.80394
-45.781403,-167.83559
-45.75591,-167.93086
-45.74653,-167.96298
-45.78601,-167.74597
-45.778885,-167.77708
-45.77136,-167.80852
-45.755466,-167.8717
-45.7471,-167.90346
-45.73815,-167.9354
-45.7288,-167.96748
-45.768368,-167.75061
-45.745922,-167.84474
-45.720535,-167.93991
-45.750725,-167.75525
-45.73609,-167.81773
-45.72022,-167.88083
-45.70292,-167.94444
-45.69358,-167.9765
-45.733074,-167.75987
-45.71843,-167.82231
-45.710625,-167.85388
-45.694183,-167.91707
-45.685238,-167.94893
-45.715313,-167.76445
-45.708195,-167.79549
-45.700676,-167.82684
-45.684803,-167.88986
-45.67645,-167.92154
-45.667507,-167.9534
-45.69755,-167.76903
-45.67513,-167.86293
-45.658707,-167.92603
-45.67981,-167.77359
-45.672726,-167.8046
-45.65748,-167.86743
-45.649437,-167.89885
-45.641117,-167.93048
-45.64004,-167.87192
-45.632004,-167.90334
-45.637833,-167.81366
-45.61457,-167.9078
-45.60626,-167.93939
-45.620346,-167.8182
-45.612854,-167.84947
-45.605083,-167.88094
-45.58871,-167.94391
-45.602646,-167.82285
-45.587395,-167.88554
-45.56213,-167.98021
-45.577465,-167.8587
-45.569706,-167.89014
-45.561672,-167.92148
